Time,Voltage 
12.63,0.344
12.632,0.3325
12.634,0.339
12.636,0.338
12.638,0.345
12.64,0.347
12.642,0.343
12.644,0.336
12.646,0.3275
12.648,0.3245
12.65,0.32
12.652,0.311
12.654,0.314
12.656,0.32
12.658,0.3225
12.66,0.331
12.662,0.333
12.664,0.3275
12.666,0.3175
12.668,0.3125
12.67,0.3085
12.672,0.3035
12.674,0.3055
12.676,0.309
12.678,0.313
12.68,0.3165
12.682,0.3185
12.684,0.319
12.686,0.3115
12.688,0.306
12.69,0.3
12.692,0.2955
12.694,0.301
12.696,0.305
12.698,0.3085
12.7,0.311
12.702,0.318
12.704,0.315
12.706,0.3105
12.708,0.2995
12.71,0.298
12.712,0.2875
12.714,0.295
12.716,0.301
12.718,0.3055
12.72,0.3065
12.722,0.3155
12.724,0.3135
12.726,0.3005
12.728,0.297
12.73,0.294
12.732,0.286
12.734,0.2925
12.736,0.2985
12.738,0.302
12.74,0.305
12.742,0.304
12.744,0.3025
12.746,0.297
12.748,0.2865
12.75,0.2805
12.752,0.2815
12.754,0.284
12.756,0.2905
12.758,0.2955
12.76,0.2925
12.762,0.298
12.764,0.295
12.766,0.284
12.768,0.281
12.77,0.273
12.772,0.2635
12.774,0.272
12.776,0.275
12.778,0.278
12.78,0.2785
12.782,0.2875
12.784,0.2755
12.786,0.272
12.788,0.265
12.79,0.2595
12.792,0.2535
12.794,0.2545
12.796,0.2585
12.798,0.263
12.8,0.269
12.802,0.269
12.804,0.269
12.806,0.2605
12.808,0.253
12.81,0.2505
12.812,0.2465
12.814,0.2495
12.816,0.256
12.818,0.262
12.82,0.2695
12.822,0.275
12.824,0.273
12.826,0.264
12.828,0.2565
12.83,0.251
12.832,0.254
12.834,0.256
12.836,0.266
12.838,0.267
12.84,0.2755
12.842,0.278
12.844,0.2745
12.846,0.2715
12.848,0.264
12.85,0.2615
12.852,0.259
12.854,0.266
12.856,0.2675
12.858,0.274
12.86,0.2785
12.862,0.285
12.864,0.278
12.866,0.2785
12.868,0.2675
12.87,0.267
12.872,0.258
12.874,0.2625
12.876,0.272
12.878,0.277
12.88,0.2805
12.882,0.2835
12.884,0.28
12.886,0.2685
12.888,0.2705
12.89,0.2655
12.892,0.263
12.894,0.265
12.896,0.2735
12.898,0.2775
12.9,0.282
12.902,0.288
12.904,0.2805
12.906,0.2805
12.908,0.2665
12.91,0.2655
12.912,0.2625
12.914,0.2685
12.916,0.2725
12.918,0.2765
12.92,0.28
12.922,0.2845
12.924,0.2855
12.926,0.276
12.928,0.269
12.93,0.2665
12.932,0.2555
12.934,0.263
12.936,0.272
12.938,0.2805
12.94,0.281
12.942,0.288
12.944,0.2785
12.946,0.2745
12.948,0.2665
12.95,0.264
12.952,0.2645
12.954,0.2665
12.956,0.268
12.958,0.2715
12.96,0.278
12.962,0.2815
12.964,0.2805
12.966,0.271
12.968,0.255
12.97,0.2625
12.972,0.263
12.974,0.262
12.976,0.2625
12.978,0.2645
12.98,0.2705
12.982,0.275
12.984,0.269
12.986,0.2685
12.988,0.262
12.99,0.2575
12.992,0.25
12.994,0.252
12.996,0.261
12.998,0.2645
13,0.263
13.002,0.2725
13.004,0.2675
13.006,0.261
13.008,0.258
13.01,0.255
13.012,0.2465
13.014,0.245
13.016,0.253
13.018,0.257
13.02,0.262
13.022,0.267
13.024,0.2675
13.026,0.258
13.028,0.2475
13.03,0.252
13.032,0.2455
13.034,0.2485
13.036,0.253
13.038,0.26
13.04,0.261
13.042,0.2655
13.044,0.2655
13.046,0.257
13.048,0.2485
13.05,0.247
13.052,0.244
13.054,0.251
13.056,0.2515
13.058,0.263
13.06,0.257
13.062,0.2605
13.064,0.2535
13.066,0.2565
13.068,0.267
13.07,0.2745
13.072,0.2705
13.074,0.269
13.076,0.293
13.078,0.283
13.08,0.2855
13.082,0.28
13.084,0.256
13.086,0.225
13.088,0.226
13.09,0.234
13.092,0.2335
13.094,0.2195
13.096,0.216
13.098,0.2095
13.1,0.197
13.102,0.211
13.104,0.202
13.106,0.173
13.108,0.1595
13.11,0.1335
13.112,0.1115
13.114,0.1235
13.116,0.131
13.118,0.1405
13.12,0.147
13.122,0.154
13.124,0.149
13.126,0.1445
13.128,0.1355
13.13,0.137
13.132,0.1415
13.134,0.1535
13.136,0.18
13.138,0.2085
13.14,0.2165
13.142,0.238
13.144,0.241
13.146,0.2365
13.148,0.227
13.15,0.2295
13.152,0.232
13.154,0.235
13.156,0.242
13.158,0.2475
13.16,0.2535
13.162,0.258
13.164,0.2615
13.166,0.248
13.168,0.244
13.17,0.244
13.172,0.234
13.174,0.235
13.176,0.255
13.178,0.2635
13.18,0.275
13.182,0.309
13.184,0.324
13.186,0.362
13.188,0.3975
13.19,0.44
13.192,0.477
13.194,0.5105
13.196,0.532
13.198,0.5255
13.2,0.4945
13.202,0.4345
13.204,0.3835
13.206,0.3095
13.208,0.296
13.21,0.2425
13.212,0.174
13.214,0.0775
13.216,0.046
13.218,-0.0175
13.22,-0.047
13.222,-0.0875
13.224,-0.088
13.226,-0.0565
13.228,-0.021
13.23,0.0395
13.232,0.125
13.234,0.1935
13.236,0.2565
13.238,0.3925
13.24,0.476
13.242,0.561
13.244,0.623
13.246,0.6505
13.248,0.5635
13.25,0.4775
13.252,0.4485
13.254,0.4205
13.256,0.4555
13.258,0.457
13.26,0.479
13.262,0.487
13.264,0.482
13.266,0.4405
13.268,0.402
13.27,0.375
13.272,0.3455
13.274,0.3415
13.276,0.349
13.278,0.3555
13.28,0.352
13.282,0.3515
13.284,0.3485
13.286,0.337
13.288,0.3245
13.29,0.318
13.292,0.313
13.294,0.318
13.296,0.314
13.298,0.326
13.3,0.33
13.302,0.333
13.304,0.326
13.306,0.3205
13.308,0.309
13.31,0.3055
13.312,0.3045
13.314,0.3065
13.316,0.314
13.318,0.314
13.32,0.3195
13.322,0.3215
13.324,0.3145
13.326,0.3075
13.328,0.3035
13.33,0.3035
13.332,0.2985
13.334,0.302
13.336,0.3015
13.338,0.314
13.34,0.308
13.342,0.3145
13.344,0.3155
13.346,0.3065
13.348,0.305
13.35,0.2945
13.352,0.284
13.354,0.2925
13.356,0.292
13.358,0.304
13.36,0.308
13.362,0.311
13.364,0.31
13.366,0.3035
13.368,0.295
13.37,0.292
13.372,0.2825
13.374,0.29
13.376,0.287
13.378,0.2955
13.38,0.3095
13.382,0.315
13.384,0.302
13.386,0.293
13.388,0.2895
13.39,0.283
13.392,0.2845
13.394,0.28
13.396,0.285
13.398,0.2935
13.4,0.294
13.402,0.301
13.404,0.297
13.406,0.29
13.408,0.2805
13.41,0.2735
13.412,0.2665
13.414,0.2655
13.416,0.2695
13.418,0.2805
13.42,0.2825
13.422,0.2895
13.424,0.285
13.426,0.276
13.428,0.2645
13.43,0.2655
13.432,0.2555
13.434,0.2565
13.436,0.2565
13.438,0.256
13.44,0.265
13.442,0.271
13.444,0.2665
13.446,0.2625
13.448,0.243
13.45,0.245
13.452,0.244
13.454,0.2415
13.456,0.2465
13.458,0.252
13.46,0.257
13.462,0.263
13.464,0.257
13.466,0.25
13.468,0.243
13.47,0.244
13.472,0.244
13.474,0.2415
13.476,0.254
13.478,0.2585
13.48,0.26
13.482,0.265
13.484,0.2645
13.486,0.2565
13.488,0.257
13.49,0.2525
13.492,0.249
13.494,0.2535
13.496,0.263
13.498,0.267
13.5,0.273
13.502,0.276
13.504,0.2725
13.506,0.2695
13.508,0.258
13.51,0.258
13.512,0.26
13.514,0.2605
13.516,0.2655
13.518,0.2685
13.52,0.27
13.522,0.272
13.524,0.2725
13.526,0.261
13.528,0.268
13.53,0.2595
13.532,0.2635
13.534,0.2635
13.536,0.2735
13.538,0.2765
13.54,0.276
13.542,0.2875
13.544,0.281
13.546,0.2725
13.548,0.2655
13.55,0.2595
13.552,0.256
13.554,0.2585
13.556,0.2675
13.558,0.273
13.56,0.2715
13.562,0.2835
13.564,0.271
13.566,0.2755
13.568,0.2645
13.57,0.261
13.572,0.2545
13.574,0.2555
13.576,0.273
13.578,0.2755
13.58,0.277
13.582,0.28
13.584,0.279
13.586,0.2665
13.588,0.2655
13.59,0.2625
13.592,0.2605
13.594,0.2535
13.596,0.265
13.598,0.2705
13.6,0.269
13.602,0.2745
13.604,0.269
13.606,0.266
13.608,0.2585
13.61,0.255
13.612,0.251
13.614,0.2505
13.616,0.25
13.618,0.2595
13.62,0.2655
13.622,0.261
13.624,0.265
13.626,0.2625
13.628,0.2525
13.63,0.2515
13.632,0.2445
13.634,0.2515
13.636,0.2575
13.638,0.253
13.64,0.254
13.642,0.261
13.644,0.26
13.646,0.2535
13.648,0.2485
13.65,0.2475
13.652,0.237
13.654,0.231
13.656,0.244
13.658,0.249
13.66,0.2545
13.662,0.261
13.664,0.2565
13.666,0.251
13.668,0.247
13.67,0.2445
13.672,0.236
13.674,0.2475
13.676,0.243
13.678,0.251
13.68,0.2575
13.682,0.2665
13.684,0.256
13.686,0.243
13.688,0.24
13.69,0.2355
13.692,0.227
13.694,0.2305
13.696,0.2285
13.698,0.246
13.7,0.2515
13.702,0.255
13.704,0.25
13.706,0.245
13.708,0.2425
13.71,0.2365
13.712,0.235
13.714,0.232
13.716,0.239
13.718,0.2295
13.72,0.2425
13.722,0.25
13.724,0.261
13.726,0.264
13.728,0.261
13.73,0.256
13.732,0.252
13.734,0.2495
13.736,0.2625
13.738,0.26
13.74,0.2435
13.742,0.2265
13.744,0.231
13.746,0.2335
13.748,0.2345
13.75,0.2215
13.752,0.192
13.754,0.186
13.756,0.162
13.758,0.1775
13.76,0.177
13.762,0.1665
13.764,0.1615
13.766,0.135
13.768,0.1125
13.77,0.104
13.772,0.095
13.774,0.1125
13.776,0.1155
13.778,0.1175
13.78,0.128
13.782,0.1325
13.784,0.141
13.786,0.132
13.788,0.1325
13.79,0.137
13.792,0.157
13.794,0.181
13.796,0.2045
13.798,0.2175
13.8,0.232
13.802,0.23
13.804,0.223
13.806,0.231
13.808,0.224
13.81,0.2265
13.812,0.221
13.814,0.231
13.816,0.2335
13.818,0.234
13.82,0.237
13.822,0.2405
13.824,0.2455
13.826,0.2455
13.828,0.231
13.83,0.236
13.832,0.2375
13.834,0.243
13.836,0.263
13.838,0.283
13.84,0.321
13.842,0.364
13.844,0.3925
13.846,0.435
13.848,0.4605
13.85,0.504
13.852,0.5075
13.854,0.49
13.856,0.465
13.858,0.3925
13.86,0.348
13.862,0.3015
13.864,0.2735
13.866,0.204
13.868,0.13
13.87,0.0445
13.872,0.0255
13.874,-0.0635
13.876,-0.1025
13.878,-0.1235
13.88,-0.104
13.882,-0.0525
13.884,-0.004
13.886,0.045
13.888,0.1485
13.89,0.1655
13.892,0.233
13.894,0.3415
13.896,0.449
13.898,0.5095
13.9,0.608
13.902,0.6515
13.904,0.639
13.906,0.519
13.908,0.5145
13.91,0.46
13.912,0.4505
13.914,0.461
13.916,0.4775
13.918,0.486
13.92,0.4845
13.922,0.4725
13.924,0.42
13.926,0.3785
13.928,0.3585
13.93,0.329
13.932,0.3235
13.934,0.3275
13.936,0.3335
13.938,0.329
13.94,0.3285
13.942,0.3285
13.944,0.3295
13.946,0.3145
13.948,0.3085
13.95,0.303
13.952,0.301
13.954,0.297
13.956,0.303
13.958,0.303
13.96,0.3065
13.962,0.3005
13.964,0.298
13.966,0.2955
13.968,0.282
13.97,0.281
13.972,0.285
13.974,0.281
13.976,0.288
13.978,0.2815
13.98,0.2935
13.982,0.294
13.984,0.296
13.986,0.286
13.988,0.281
13.99,0.278
13.992,0.2775
13.994,0.2755
13.996,0.283
13.998,0.2825
14,0.281
14.002,0.3015
14.004,0.2915
14.006,0.289
14.008,0.282
14.01,0.273
14.012,0.267
14.014,0.2715
14.016,0.274
14.018,0.2795
14.02,0.275
14.022,0.289
14.024,0.2835
14.026,0.279
14.028,0.271
14.03,0.265
14.032,0.2675
14.034,0.267
14.036,0.264
14.038,0.274
14.04,0.2865
14.042,0.2745
14.044,0.2815
14.046,0.2695
14.048,0.2685
14.05,0.2545
14.052,0.2635
14.054,0.2575
14.056,0.2605
14.058,0.2685
14.06,0.2715
14.062,0.275
14.064,0.2715
14.066,0.257
14.068,0.257
14.07,0.2485
14.072,0.236
14.074,0.2465
14.076,0.245
14.078,0.255
14.08,0.2445
14.082,0.2565
14.084,0.2535
14.086,0.2475
14.088,0.247
14.09,0.2355
14.092,0.224
14.094,0.231
14.096,0.234
14.098,0.2415
14.1,0.2375
14.102,0.245
14.104,0.2395
14.106,0.229
14.108,0.2235
14.11,0.2295
14.112,0.227
14.114,0.2185
14.116,0.2365
14.118,0.2405
14.12,0.2495
14.122,0.255
14.124,0.251
14.126,0.2365
14.128,0.237
14.13,0.2295
14.132,0.2385
14.134,0.228
14.136,0.2365
14.138,0.237
14.14,0.256
14.142,0.252
14.144,0.2515
14.146,0.2535
14.148,0.2495
14.15,0.238
14.152,0.2385
14.154,0.242
14.156,0.248
14.158,0.254
14.16,0.258
14.162,0.2655
14.164,0.2595
14.166,0.247
14.168,0.2395
14.17,0.2415
14.172,0.2455
14.174,0.2475
14.176,0.2485
14.178,0.263
14.18,0.2625
14.182,0.263
14.184,0.2645
14.186,0.2585
14.188,0.25
14.19,0.249
14.192,0.2405
14.194,0.244
14.196,0.251
14.198,0.258
14.2,0.2635
14.202,0.263
14.204,0.2645
14.206,0.2485
14.208,0.255
14.21,0.235
14.212,0.2485
14.214,0.2425
14.216,0.249
14.218,0.256
14.22,0.2595
14.222,0.265
14.224,0.2595
14.226,0.2565
14.228,0.255
14.23,0.2425
14.232,0.2435
14.234,0.242
14.236,0.248
14.238,0.249
14.24,0.255
14.242,0.262
14.244,0.2545
14.246,0.2485
14.248,0.2455
14.25,0.2425
14.252,0.239
14.254,0.233
14.256,0.2485
14.258,0.253
14.26,0.257
14.262,0.259
14.264,0.2605
14.266,0.253
14.268,0.2445
14.27,0.2355
14.272,0.2335
14.274,0.224
14.276,0.239
14.278,0.2425
14.28,0.249
14.282,0.2545
14.284,0.2535
14.286,0.2435
14.288,0.2385
14.29,0.231
14.292,0.2275
14.294,0.2245
14.296,0.2335
14.298,0.241
14.3,0.2435
14.302,0.2495
14.304,0.2505
14.306,0.239
14.308,0.232
14.31,0.231
14.312,0.2255
14.314,0.231
14.316,0.224
14.318,0.2315
14.32,0.235
14.322,0.236
14.324,0.236
14.326,0.229
14.328,0.2225
14.33,0.2195
14.332,0.219
14.334,0.219
14.336,0.2235
14.338,0.235
14.34,0.2345
14.342,0.2355
14.344,0.235
14.346,0.234
14.348,0.227
14.35,0.2265
14.352,0.221
14.354,0.2205
14.356,0.2295
14.358,0.2255
14.36,0.229
14.362,0.238
14.364,0.248
14.366,0.254
14.368,0.242
14.37,0.25
14.372,0.238
14.374,0.254
14.376,0.2565
14.378,0.2535
14.38,0.236
14.382,0.215
14.384,0.21
14.386,0.2155
14.388,0.2115
14.39,0.198
14.392,0.1785
14.394,0.1695
14.396,0.1605
14.398,0.172
14.4,0.1805
14.402,0.155
14.404,0.155
14.406,0.1285
14.408,0.098
14.41,0.087
14.412,0.0905
14.414,0.1005
14.416,0.1075
14.418,0.1065
14.42,0.1195
14.422,0.129
14.424,0.1265
14.426,0.129
14.428,0.124
14.43,0.122
14.432,0.1335
14.434,0.168
14.436,0.184
14.438,0.2005
14.44,0.22
14.442,0.2175
14.444,0.219
14.446,0.2185
14.448,0.213
14.45,0.214
14.452,0.2115
14.454,0.2135
14.456,0.22
14.458,0.227
14.46,0.2225
14.462,0.239
14.464,0.233
14.466,0.231
14.468,0.2245
14.47,0.2235
14.472,0.2195
14.474,0.23
14.476,0.242
14.478,0.2705
14.48,0.2965
14.482,0.3365
14.484,0.377
14.486,0.413
14.488,0.465
14.49,0.497
14.492,0.5095
14.494,0.505
14.496,0.4855
14.498,0.4165
14.5,0.371
14.502,0.311
14.504,0.2825
14.506,0.2235
14.508,0.163
14.51,0.056
14.512,0.008
14.514,-0.045
14.516,-0.1005
14.518,-0.122
14.52,-0.1325
14.522,-0.076
14.524,-0.028
14.526,0.005
14.528,0.1025
14.53,0.1355
14.532,0.199
14.534,0.284
14.536,0.4105
14.538,0.489
14.54,0.5725
14.542,0.63
14.544,0.6275
14.546,0.5245
14.548,0.4865
14.55,0.4545
14.552,0.4405
14.554,0.4535
14.556,0.47
14.558,0.4785
14.56,0.4825
14.562,0.4785
14.564,0.426
14.566,0.381
14.568,0.354
14.57,0.33
14.572,0.3075
14.574,0.3115
14.576,0.314
14.578,0.3195
14.58,0.322
14.582,0.324
14.584,0.32
14.586,0.309
14.588,0.3045
14.59,0.2965
14.592,0.2835
14.594,0.2825
14.596,0.286
14.598,0.288
14.6,0.2945
14.602,0.294
14.604,0.294
14.606,0.2875
14.608,0.2785
14.61,0.2755
14.612,0.275
14.614,0.274
14.616,0.2755
14.618,0.284
14.62,0.283
14.622,0.2895
14.624,0.2875
14.626,0.276
14.628,0.272
14.63,0.2645
14.632,0.266
14.634,0.262
14.636,0.272
14.638,0.2695
14.64,0.281
14.642,0.294
14.644,0.2855
14.646,0.2765
14.648,0.2735
14.65,0.2705
14.652,0.2565
14.654,0.267
14.656,0.2685
14.658,0.2745
14.66,0.2825
14.662,0.284
14.664,0.285
14.666,0.2725
14.668,0.267
14.67,0.2645
14.672,0.261
14.674,0.252
14.676,0.264
14.678,0.2675
14.68,0.2725
14.682,0.2745
14.684,0.2635
14.686,0.2635
14.688,0.2585
14.69,0.255
14.692,0.2545
14.694,0.2465
14.696,0.2585
14.698,0.2645
14.7,0.2615
14.702,0.268
14.704,0.2665
14.706,0.2585
14.708,0.25
14.71,0.244
14.712,0.2395
14.714,0.239
14.716,0.244
14.718,0.2455
14.72,0.249
14.722,0.2525
14.724,0.254
14.726,0.244
14.728,0.241
14.73,0.233
14.732,0.227
14.734,0.2285
14.736,0.2355
14.738,0.2355
14.74,0.244
14.742,0.243
14.744,0.2495
14.746,0.2375
14.748,0.2315
14.75,0.2235
14.752,0.219
14.754,0.2205
14.756,0.223
14.758,0.231
14.76,0.2345
14.762,0.2415
14.764,0.2465
14.766,0.232
14.768,0.227
14.77,0.2265
14.772,0.2295
14.774,0.2245
14.776,0.236
14.778,0.2475
14.78,0.244
14.782,0.2505
14.784,0.2555
14.786,0.246
14.788,0.2415
14.79,0.2355
14.792,0.2335
14.794,0.2315
14.796,0.238
14.798,0.24
14.8,0.249
14.802,0.2555
14.804,0.253
14.806,0.2425
14.808,0.25
14.81,0.2395
14.812,0.233
14.814,0.235
14.816,0.2405
14.818,0.2455
14.82,0.2485
14.822,0.258
14.824,0.256
14.826,0.248
14.828,0.2425
14.83,0.2425
14.832,0.234
14.834,0.236
14.836,0.243
14.838,0.2445
14.84,0.2525
14.842,0.258
14.844,0.2505
14.846,0.2495
14.848,0.2465
14.85,0.2365
14.852,0.235
14.854,0.2375
14.856,0.242
14.858,0.2455
14.86,0.2535
14.862,0.257
14.864,0.254
14.866,0.2465
14.868,0.2405
14.87,0.2305
14.872,0.234
14.874,0.2285
14.876,0.2415
14.878,0.244
14.88,0.248
14.882,0.251
14.884,0.25
14.886,0.2455
14.888,0.2395
14.89,0.2365
14.892,0.231
14.894,0.2295
14.896,0.236
14.898,0.241
14.9,0.2475
14.902,0.2495
14.904,0.2445
14.906,0.249
14.908,0.2325
14.91,0.236
14.912,0.231
14.914,0.2315
14.916,0.235
14.918,0.2405
14.92,0.2415
14.922,0.2485
14.924,0.244
14.926,0.2375
14.928,0.2275
14.93,0.2275
14.932,0.217
14.934,0.222
14.936,0.2245
14.938,0.229
14.94,0.2325
14.942,0.239
14.944,0.2385
14.946,0.229
14.948,0.2235
14.95,0.226
14.952,0.2135
14.954,0.2165
14.956,0.223
14.958,0.228
14.96,0.2335
14.962,0.236
14.964,0.235
14.966,0.2235
14.968,0.2235
14.97,0.218
14.972,0.2135
14.974,0.2135
14.976,0.223
14.978,0.229
14.98,0.2275
14.982,0.2285
14.984,0.2295
14.986,0.232
14.988,0.22
14.99,0.2165
14.992,0.2115
14.994,0.211
14.996,0.221
14.998,0.222
15,0.2315
15.002,0.234
15.004,0.23
15.006,0.226
15.008,0.23
15.01,0.214
15.012,0.2215
15.014,0.212
15.016,0.2185
15.018,0.217
15.02,0.228
15.022,0.2495
15.024,0.2555
15.026,0.2495
15.028,0.249
15.03,0.243
15.032,0.2445
15.034,0.244
15.036,0.2365
15.038,0.215
15.04,0.1955
15.042,0.2055
15.044,0.2105
15.046,0.2135
15.048,0.2
15.05,0.178
15.052,0.1615
15.054,0.1465
15.056,0.17
15.058,0.164
15.06,0.1535
15.062,0.1535
15.064,0.1325
15.066,0.106
15.068,0.101
15.07,0.0995
15.072,0.103
15.074,0.1045
15.076,0.112
15.078,0.117
15.08,0.1285
15.082,0.135
15.084,0.131
15.086,0.1355
15.088,0.14
15.09,0.1515
15.092,0.1695
15.094,0.1775
15.096,0.1945
15.098,0.21
15.1,0.224
15.102,0.227
15.104,0.221
15.106,0.225
15.108,0.2245
15.11,0.2145
15.112,0.217
15.114,0.217
15.116,0.2165
15.118,0.227
15.12,0.231
15.122,0.239
15.124,0.2395
15.126,0.23
15.128,0.228
15.13,0.23
15.132,0.2305
15.134,0.242
15.136,0.2705
15.138,0.3015
15.14,0.3465
15.142,0.3895
15.144,0.435
15.146,0.473
15.148,0.501
15.15,0.511
15.152,0.492
15.154,0.464
15.156,0.4
15.158,0.3545
15.16,0.3005
15.162,0.284
15.164,0.2345
15.166,0.1585
15.168,0.0435
15.17,-0.0025
15.172,-0.07
15.174,-0.1015
15.176,-0.1305
15.178,-0.1295
15.18,-0.083
15.182,-0.0435
15.184,0.023
15.186,0.101
15.188,0.165
15.19,0.2115
15.192,0.3465
15.194,0.4265
15.196,0.5225
15.198,0.592
15.2,0.6235
15.202,0.563
15.204,0.4775
15.206,0.4455
15.208,0.414
15.21,0.4335
15.212,0.4365
15.214,0.45
15.216,0.4545
15.218,0.462
15.22,0.4275
15.222,0.396
15.224,0.3685
15.226,0.3405
15.228,0.324
15.23,0.3245
15.232,0.3125
15.234,0.3005
15.236,0.3115
15.238,0.314
15.24,0.3145
15.242,0.3125
15.244,0.311
15.246,0.3015
15.248,0.289
15.25,0.289
15.252,0.279
15.254,0.2825
15.256,0.2885
15.258,0.2915
15.26,0.2945
15.262,0.299
15.264,0.296
15.266,0.286
15.268,0.2775
15.27,0.2755
15.272,0.2725
15.274,0.27
15.276,0.2825
15.278,0.282
15.28,0.2845
15.282,0.288
15.284,0.2905
15.286,0.2785
15.288,0.273
15.29,0.2705
15.292,0.2655
15.294,0.261
15.296,0.2705
15.298,0.2765
15.3,0.2795
15.302,0.2845
15.304,0.286
15.306,0.275
15.308,0.272
15.31,0.2665
15.312,0.2615
15.314,0.2585
15.316,0.269
15.318,0.2715
15.32,0.2805
15.322,0.282
15.324,0.282
15.326,0.27
15.328,0.2635
15.33,0.258
15.332,0.2585
15.334,0.255
15.336,0.2635
15.338,0.2655
15.34,0.272
15.342,0.2735
15.344,0.271
15.346,0.261
15.348,0.262
15.35,0.255
15.352,0.249
15.354,0.248
15.356,0.2515
15.358,0.256
15.36,0.262
15.362,0.261
15.364,0.2635
15.366,0.253
15.368,0.2475
15.37,0.2405
15.372,0.234
15.374,0.235
15.376,0.239
15.378,0.2445
15.38,0.2475
15.382,0.2505
15.384,0.2435
15.386,0.2385
15.388,0.2315
15.39,0.232
15.392,0.2305
15.394,0.2265
15.396,0.235
15.398,0.2355
15.4,0.235
15.402,0.2425
15.404,0.237
15.406,0.235
15.408,0.2235
15.41,0.222
15.412,0.215
15.414,0.2145
15.416,0.221
15.418,0.228
15.42,0.2295
15.422,0.2385
15.424,0.2375
15.426,0.228
15.428,0.2245
15.43,0.219
15.432,0.2195
15.434,0.216
15.436,0.2245
15.438,0.227
15.44,0.234
15.442,0.2385
15.444,0.2345
15.446,0.2355
15.448,0.2295
15.45,0.2225
15.452,0.221
15.454,0.2225
15.456,0.2305
15.458,0.235
15.46,0.242
15.462,0.24
15.464,0.245
15.466,0.2415
15.468,0.232
15.47,0.2285
15.472,0.226
15.474,0.226
15.476,0.2355
15.478,0.2335
15.48,0.2385
15.482,0.2445
15.484,0.2435
15.486,0.2345
15.488,0.2325
15.49,0.223
15.492,0.2215
15.494,0.224
15.496,0.231
15.498,0.2355
15.5,0.2405
15.502,0.246
15.504,0.2415
15.506,0.24
15.508,0.228
15.51,0.2305
15.512,0.2205
15.514,0.221
15.516,0.228
15.518,0.236
15.52,0.2415
15.522,0.248
15.524,0.2435
15.526,0.2395
15.528,0.2335
15.53,0.2235
15.532,0.224
15.534,0.2275
15.536,0.23
15.538,0.232
15.54,0.2365
15.542,0.2455
15.544,0.241
15.546,0.236
15.548,0.23
15.55,0.222
15.552,0.218
15.554,0.221
15.556,0.2285
15.558,0.228
15.56,0.2345
15.562,0.239
15.564,0.231
15.566,0.2295
15.568,0.2255
15.57,0.2195
15.572,0.2135
15.574,0.2135
15.576,0.2235
15.578,0.225
15.58,0.2265
15.582,0.237
15.584,0.229
15.586,0.2255
15.588,0.216
15.59,0.218
15.592,0.208
15.594,0.209
15.596,0.2155
15.598,0.217
15.6,0.2235
15.602,0.2285
15.604,0.222
15.606,0.2145
15.608,0.209
15.61,0.2035
15.612,0.2035
15.614,0.2055
15.616,0.2085
15.618,0.2125
15.62,0.2125
15.622,0.2205
15.624,0.2205
15.626,0.211
15.628,0.205
15.63,0.204
15.632,0.1965
15.634,0.196
15.636,0.204
15.638,0.209
15.64,0.2115
15.642,0.217
15.644,0.2165
15.646,0.21
15.648,0.203
15.65,0.1975
15.652,0.196
15.654,0.1945
15.656,0.2015
15.658,0.209
15.66,0.209
15.662,0.2155
15.664,0.2135
15.666,0.2045
15.668,0.2015
15.67,0.195
15.672,0.191
15.674,0.1935
15.676,0.196
15.678,0.199
15.68,0.208
15.682,0.213
15.684,0.212
15.686,0.199
15.688,0.1995
15.69,0.196
15.692,0.1925
15.694,0.1845
15.696,0.188
15.698,0.1985
15.7,0.207
15.702,0.231
15.704,0.229
15.706,0.23
15.708,0.223
15.71,0.224
15.712,0.22
15.714,0.213
15.716,0.201
15.718,0.177
15.72,0.174
15.722,0.189
15.724,0.1925
15.726,0.187
15.728,0.159
15.73,0.144
15.732,0.1345
15.734,0.126
15.736,0.1335
15.738,0.1275
15.74,0.1185
15.742,0.1115
15.744,0.092
15.746,0.076
15.748,0.0725
15.75,0.07
15.752,0.0755
15.754,0.0795
15.756,0.0805
15.758,0.087
15.76,0.097
15.762,0.101
15.764,0.101
15.766,0.102
15.768,0.1155
15.77,0.129
15.772,0.1375
15.774,0.151
15.776,0.1665
15.778,0.182
15.78,0.1825
15.782,0.1875
15.784,0.1945
15.786,0.1865
15.788,0.1865
15.79,0.186
15.792,0.1825
15.794,0.18
15.796,0.1895
15.798,0.1925
15.8,0.1985
15.802,0.2025
15.804,0.2045
15.806,0.197
15.808,0.2
15.81,0.195
15.812,0.2055
15.814,0.218
15.816,0.252
15.818,0.2925
15.82,0.334
15.822,0.3795
15.824,0.424
15.826,0.457
15.828,0.4665
15.83,0.4645
15.832,0.448
15.834,0.388
15.836,0.3365
15.838,0.2835
15.84,0.2485
15.842,0.2285
15.844,0.1755
15.846,0.0595
15.848,-0.0085
15.85,-0.0465
15.852,-0.102
15.854,-0.145
15.856,-0.1705
15.858,-0.1165
15.86,-0.083
15.862,-0.03
15.864,0.0495
15.866,0.133
15.868,0.1835
15.87,0.2835
15.872,0.3835
15.874,0.461
15.876,0.544
15.878,0.586
15.88,0.5665
15.882,0.446
15.884,0.433
15.886,0.383
15.888,0.3855
15.89,0.3955
15.892,0.4025
15.894,0.404
15.896,0.4205
15.898,0.403
15.9,0.3705
15.902,0.349
15.904,0.3285
15.906,0.299
15.908,0.295
15.91,0.289
15.912,0.281
15.914,0.274
